코드 번호,회사명,업종 (대),업종 (소),코스피 코스닥,주가 (원),시가총액 (억),상장주식수 (만주),자사주 (만주),자사주 비중 (%),주식수 증가율 (%),1일 등락률 (%),5일 등락률 (%),1개월 등락률 (%),3개월 등락률 (%),6개월 등락률 (%),9개월 등락률 (%),1년 등락률 (%),3년 등락률 (%),과거 GP/A (%),과거 GPM (%),분기 GPM (%),5년평균 OPM,발표 OPM (%),발표 분기 OPM (%),발표 NPM (%),발표 분기 NPM (%),5년평균 ROE,발표 ROE (%),과거 ROA (%),과거 PCR,분기 PCR,과거 PFCR,분기 PFCR,과거 PSR,발표 PSR,발표 분기 PSR,발표 PEG,발표 분기 PEG,PER  곱하기PBR,고점 PBR,저점 PBR,5년평균 PBR,발표 PBR,5년평균 PER,자사주반영 PER,과거 PER,발표 PER,발표 분기 PER,과거 EV/EBITDA (%),과거 POR,발표 POR,발표 분기 POR,청산가치비율 (NCAV전략) (%),당좌 비율 (%),유동 비율 (%),단순 부채비율 (%),보수적 부채비율 (%),영업이익/차입금 (%),차입금 비율 (%),배당 성향 (%),시가 배당률 (%),DPS  성장률 (%),시가 배당률 고점,시가 배당률 저점,국채시가 배당률,주가 변동성,베타 (52주),부채 (억),자본 (억),유동자산 (억),재고자산 (억),투자자산 (억),지분투자 (억),총자산 (억),매출액 (억),영업이익 (억),순이익(지배) (억),BPS,EPS,EBITDA (억),매출총이익 (억),영업활동현금흐름 (억),투자활동현금흐름 (억),재무활동현금흐름 (억),설비투자 (억),DPS (원),거래대금 (당일 억),거래대금 (5일평균 억),거래대금 (20일평균 억),거래대금 증가율(5일대비),거래대금 증가율(20일대비),1개월전 주가,3개월전 주가,6개월전 주가,9개월전 주가,1년전 주가,52주 신고가,52주 신저가,주가>5이평,주가>20이평,주가>60이평,주가>120이평,신고가율 (%),신저가율 (%),당일 기관(%),당일 외인(%),당일 수급(%),주간 기관(%),주간 외인(%),주간 수급(%),1개월 기관(%),1개월 외인(%),1개월 수급(%),3개월 기관(%),3개월 외인(%),3개월 수급(%),6개월 기관(%),6개월 외인(%),6개월 수급(%),고점대비 PBR괴리율,저점대비 PBR괴리율,이익의 변동성,상속세 괴리율 (%),예상가 괴리율 (%),예상가 매력등수,본사 국내 =1,지주사 =1,금융 =1,스팩 =1,관리 종목 =1,상속 주가 (원),예상 주가 (원),21년3Q 호실적 100기업,4Q 발표 =1,실적 발표일,GP/A 증가율 (최근분기),GPM 증가율 (최근분기),ROA 증가율 (최근분기),FCFF 증가율 (최근분기),발표OPM증가율(최근분기),발표NPM증가율(최근분기),발표ROE증가율 (최근분기),자산증가율 (최근분기),발표자본증가율 (최근분기),발표BPS증가율 (최근분기),(영업이익/차입금) 증가율,매출채권 회수기간,재고자산 회수기간,단순 FCFF (잉여현금흐름),F스코어 지배주주순익>0 여부,F스코어 영업활동현금흐름>0 여부,F스코어 ROA증가 여부,F스코어 영현>순익 여부,F스코어 부채비율감소 여부,F스코어 유동비율증가 여부,F스코어 신주발행X 여부,F스코어 매출총이익률증가 여부,F스코어 총자산회전율증가 여부,F스코어 점수 (9점만점),매출액 17년->20년 3년간 YOY,매출액 연환산 YOY,매출액 18년 YOY,매출액 19년 YOY,매출액 20년 YOY,매출액 20년4Q YOY,매출액 21년1Q YOY,매출액 21년2Q YOY,매출액 21년3Q YOY,매출액 21년4Q(E) YOY,매출액 20년4Q QOQ,매출액 21년1Q QOQ,매출액 21년2Q QOQ,매출액 21년3Q QOQ,매출액 21년4Q(E) QOQ,영업이익 17년->20년 3년간 YOY,영업이익 연환산 YOY,영업이익 18년 YOY,영업이익 19년 YOY,영업이익 20년 YOY,영업이익 20년4Q YOY,영업이익 21년1Q YOY,영업이익 21년2Q YOY,영업이익 21년3Q YOY,영업이익 21년4Q(E) YOY,영업이익 20년4Q QOQ,영업이익 21년1Q QOQ,영업이익 21년2Q QOQ,영업이익 21년3Q QOQ,영업이익 21년4Q(E) QOQ,순이익 17년->20년 3년간 YOY,순이익 연환산 YOY,순이익 18년 YOY,순이익 19년 YOY,순이익 20년 YOY,순이익 20년4Q YOY,순이익 21년1Q YOY,순이익 21년2Q YOY,순이익 21년3Q YOY,순이익 21년4Q(E) YOY,순이익 20년4Q QOQ,순이익 21년1Q QOQ,순이익 21년2Q QOQ,순이익 21년3Q QOQ,순이익 21년4Q(E) QOQ,EPS 17년->20년 3년간 YOY,EPS 연환산 YOY,EPS 18년 YOY,EPS 19년 YOY,EPS 20년 YOY,EPS 20년4Q YOY,EPS 21년1Q YOY,EPS 21년2Q YOY,EPS 21년3Q YOY,EPS 21년4Q(E) YOY,EPS 20년4Q QOQ,EPS 21년1Q QOQ,EPS 21년2Q QOQ,EPS 21년3Q QOQ,EPS 21년4Q(E) QOQ,17년 매출액,17년 영업이익,17년 순이익,18년 매출액,18년 영업이익,18년 순이익,19년 매출액,19년 영업이익,19년 순이익,20년 매출액,20년 영업이익,20년 순이익,17년 EPS,18년 EPS,19년 EPS,20년 EPS,매출액 19년4Q,매출액 20년1Q,매출액 20년2Q,매출액 20년3Q,매출액 20년4Q,매출액 21년1Q,매출액 21년2Q,매출액 21년3Q,영업이익 19년4Q,영업이익 20년1Q,영업이익 20년2Q,영업이익 20년3Q,영업이익 20년4Q,영업이익 21년1Q,영업이익 21년2Q,영업이익 21년3Q,순이익 19년4Q,순이익 20년1Q,순이익 20년2Q,순이익 20년3Q,순이익 20년4Q,순이익 21년1Q,순이익 21년2Q,순이익 21년3Q,EPS 19년4Q,EPS 20년1Q,EPS 20년2Q,EPS 20년3Q,EPS 20년4Q,EPS 21년1Q,EPS 21년2Q,EPS 21년3Q,EPS 21년4Q(E),발표치 21년4Q  매출액,발표치 21년4Q  영업이익,발표치 21년4Q  순이익,
A014190,원익큐브,화학,기타 화학,코스닥,2805,993,3539,0,0,0,5.1,-10.7,-12.9,-29.8,-31.3,-47,38.2,-1.6,19.84,13,11.23,1,5.7,5.03,4.35,3.74,2.4,11.46,6.64,-25.61,5.4,-19.86,5.7,0.41,0.41,0.4,0.314047,0.044259,10.05,3.26,0.48,1.12,1.07,42,9.37,9.39,9.39,10.6,6.47,7.15,7.14,7.89,58.51,135,196.63,73,73,32,47,0,0,0,0,0,0,0.05887,1.44465,672,925,1253,393,49,0,1597,2437,139,106,2612,298,157,317,-39,-47,113,11,0,10.72,10.72,10.72,0,0,3220,3995,4080,5290,2030,6600,2030,0,0,0,0,43,38,0,0.48,0.48,0,0.54,0.54,0,0.59,0.59,0.05,0.43,0.48,0.13,-2.38,-2.25,204,122,0.953,-21,23,427,1,0,0,0,0,2202,3468,0,0,20211115,42.8,37.6,7.2,-131.8,470,3.1,15,21.5,13.2,13.2,433.3,65,68,-50,1,0,1,0,0,0,1,1,1,5,-18.7,26.2,-8,-7.8,-4.2,4.5,15.2,55.5,33.4,,15.1,5,24.1,-11.1,,0,621.7,-144.1,-20,288.9,2423,409.4,1320.2,321,,106,142.3,47,-42.6,,82.4,30.2,-317.6,202.7,-18.4,-72.4,716.2,3752.4,239.4,,179.7,59,5.4,-27.6,,82.4,29.9,-317.6,202.7,-18.4,-72.4,715.3,3749.8,239.5,,179.6,59.1,5.4,-27.6,,2402,34,17,2211,-15,-37,2039,-18,38,1954,34,31,48,-105,107,88,517,492,453,469,540,567,704,626,1,7,4,7,15,37,55,31,70,4,1,7,19,31,32,23,197,11,2,19,54,87,91,66,,0,0,0,
A014200,광림,기계,중장비 및 관련품,코스닥,1695,1278,7537,11,0.1,42.42,2.7,-7.4,-15.7,-29.5,-60.9,-37.1,0.6,-58.7,10.36,15.9,20.21,-2.2,6.85,11.6,-26.27,-5.54,-22.4,-44.06,-17.11,13.36,19.97,26.08,40.66,0.76,0.76,0.63,-0.003844,-0.144713,-3.71,5.2,0.44,2.03,1.28,-10.8,-2.9,-2.9,-2.9,-11.36,5.86,11.08,11.11,5.43,-10.64,69,95.67,138,157,18,55,0,0,0,0,0,0,0.04165,0.95776,1576,1001,1440,398,473,96,2577,1679,115,-441,1327,-817,183,267,95,288,199,46,0,5.41,5.41,5.41,0,0,2010,2405,4335,2695,1685,4805,1585,0,0,0,0,35,7,0,0,0,0,-0.23,-0.23,0,-0.43,-0.43,0.01,0.79,0.8,0.01,2.81,2.82,306,190,-1.79317,-197,-499,2183,1,0,0,0,0,-1645,-6776,0,0,20211115,15.3,23.3,-683,-52.4,214.2,-739.3,-478.5,11.2,50.5,5.7,500,31,103,49,0,1,0,1,1,1,0,1,0,5,19.2,3.9,1,6.8,10.5,-0.8,-21.1,31.5,16.3,,5.5,-25.1,6.5,38.2,,171,227.2,91.9,-1000,180,4132.6,-96.6,204.2,494.7,,426,-98,238.2,1604.9,,-53,-770.5,-52.3,108.4,-1300,-284.7,-118.8,-470.6,69.3,,-25.7,95.1,-5118.8,90.4,,-40.2,-754.4,-48.9,107.8,-1300,-284.8,-118.8,-470.4,78.5,,-25.8,95.1,-5116.2,93.2,,1352,-124,-149,1366,-10,-227,1459,-110,19,1612,88,-228,-307,-457,36,-431,464,437,279,436,460,345,367,507,-1,30,-3,10,52,1,3,59,62,30,-51,-92,-115,-6,-292,-28,118,56,-97,-173,-218,-11,-552,-37,,0,0,0,
A014280,금강공업,건설 및 건축자재,거푸집,코스피,7890,2314,2932,246,8.4,1.06,4.2,1.2,0.9,-2.4,-3.9,24.3,54.1,71.5,11.19,16,18.28,4.1,3.48,6.01,0.49,5.8,3.8,0.88,0.34,126.91,-6.73,-578.5,-5.47,0.42,0.42,0.4,0.317508,-0.159207,63.25,1.69,0.22,0.5,0.75,13.5,78.5,84.33,84.33,6.83,6.75,12.04,12.05,6.59,-50.39,60,90.3,125,156,5,92,0,0.51,-51.43,3.32,0.66,0.23,0.02383,0.73721,4803,3076,3637,1222,809,192,7879,5511,192,27,10488,47,703,883,18,-146,308,22,40,3.97,3.97,3.97,0,0,7820,8080,8210,6350,5120,9700,4600,1,0,0,0,81,72,0.03,0.02,0.05,0.04,-0.14,-0.1,-0.2,0.21,0.01,0.54,0.1,0.64,1.06,0.07,1.13,125,240,23.6684,-42,-86,1345,1,0,0,0,0,4527,1069,0,0,20211115,16.1,15,1310.4,-110.3,810.2,1533.3,1344.7,9.2,7.7,-3.9,600,70,96,-4,1,1,1,0,0,0,0,1,1,5,-18.2,10.2,-7.4,-3.2,-8.7,1.6,-0.1,21.1,19.4,,2.8,5.3,11.1,-0.8,,-103.3,888.2,-45,-89.7,-157.7,24.2,288.8,642.6,356.5,,-259.9,261,73,2.5,,-106.3,1451.7,-39.7,-162.5,83.3,-16.6,221.7,207.7,-36,,-189.5,118.9,73.1,118.7,,-105.8,265.6,-39.7,-162.1,84.5,-8.5,170.6,190.2,-42.9,,-189.2,117.1,72.2,117.6,,6132,460,239,5679,253,144,5497,26,-90,5019,-15,-15,984,593,-369,-57,1237,1326,1214,1223,1257,1324,1471,1459,-41,13,-16,19,-31,49,86,88,-101,7,-36,132,-118,22,39,85,-415,28,-147,505,-451,77,133,289,,0,0,0,
A014440,영보화학,건설 및 건축자재,건축자재,코스피,4025,805,2000,50,2.5,0,7.6,-4.1,-9,-5.5,-19.2,-22.1,0.8,4.1,14.17,23.8,22.67,6.3,5.36,3.56,3.83,6.19,7.4,2.63,2.28,5.15,7.45,7.97,-321.89,0.77,0.77,0.87,0.203835,-0.899363,10.71,1.15,0.29,0.61,0.53,8.2,19.62,20.2,20.2,14.12,3.75,14.28,14.38,24.57,61.61,266,320.91,15,15,59,6,51.46,1.86,-19.05,3.34,1.54,0.85,0.02413,0.94678,235,1521,731,126,79,0,1756,1045,56,40,7605,199,146,249,156,-80,-62,55,75,3.57,3.57,3.57,0,0,4425,4260,4980,5170,3995,5830,3740,1,0,0,0,69,8,0,-0.02,-0.02,-0.01,-0.24,-0.24,0,-0.27,-0.27,-0.1,-2.01,-2.11,0.02,-1.54,-1.52,117,82,1.24071,2,-42,881,1,0,0,0,0,4137,2316,0,0,20211115,5.6,7.1,103.9,4950,37.8,107,92.1,-1.9,4,4,90.3,72,58,101,1,1,1,1,1,1,1,1,0,8,-34.8,-3.3,-12.6,-8.8,-18.1,-2.3,6.4,3.2,-18.3,,9.1,-16,-3.3,-7.8,,-64.8,33.3,-42.4,16.7,-47.6,9.3,1090,327.7,-68.1,,-4.8,-66,84.8,-46.8,,-90.4,99.8,-80.5,-10.5,-45.1,80.2,104.3,182.6,-15.7,,11.6,-97.5,1234,127.3,,-90.4,99.1,-80.5,-10.5,-45.1,80.2,104.3,182.6,-15.7,,11.6,-97.5,1234,127.3,,1646,125,293,1439,72,57,1312,84,51,1074,44,28,1465,285,255,140,315,243,242,282,307,258,250,230,22,1,-7,26,24,8,15,8,10,0,-8,17,19,0,6,14,52,1,-38,85,94,2,31,71,,0,0,0,
A014470,부방,가정용품,가전제품,코스닥,2170,1303,6005,715,11.9,0,2.1,-12.3,-12.9,-14.9,-31.3,-35.9,-12.5,-6.7,22.03,24.9,24.89,0.3,-0.97,-1.64,-1.32,0.75,-0.5,-2.36,-1.17,273.18,6.15,-7.28,21.78,0.41,0.41,0.4,-0.482481,41.2154,-22.72,3.1,0.47,0.96,0.73,-144.2,-27.33,-31.12,-31.12,53.58,64.58,-41.74,-42.03,-24.68,-85.34,38,54.06,102,102,-3,56,0,0,-100,0.98,0,0,0.03725,0.81085,1822,1783,710,206,1620,987,3605,3190,-31,-42,2969,-69,33,794,4,-1062,966,183,0,2.63,2.63,2.63,0,0,2490,2550,3160,3385,2480,4515,2125,0,0,0,0,48,2,0,0.03,0.03,0,-0.14,-0.14,0,0.17,0.17,0,-0.71,-0.71,0,-1.02,-1.02,324,55,-1.43564,-72,-137,1741,1,0,0,0,0,599,-811,0,0,20211115,-33.1,-2.8,74.2,-176.5,-14.1,62.6,64.3,38.7,-0.2,-0.2,98.1,32,31,-179,0,1,0,1,0,0,1,0,0,3,-12.6,-4.7,-9.1,-5.2,1.4,0.4,-7.6,-6.2,-5.2,,-2.4,-1.3,-10.2,9.6,,94.7,-8.7,205.3,-205,95.2,127.8,83.9,-99.2,-366.1,,17.3,-101.7,-23640,44.4,,-400,64.4,-10,-550,25.9,71.9,-87.3,58,1.3,,-479,59.7,-75.2,137.9,,-336.3,64.5,-10,-454.4,25.9,71.9,-87.3,58,1.3,,-479,59.7,-75.2,137.9,,3833,-38,20,3486,40,18,3303,-42,-81,3350,-2,-60,42,38,-135,-100,826,886,784,850,830,819,736,806,-21,-1,-12,5,6,0,-24,-13,-81,-5,-38,6,-23,-9,-16,6,-135,-8,-64,10,-38,-15,-27,10,,0,0,0,
A014530,극동유화,석유 및 가스,윤활유,코스피,3585,1250,3486,120,3.4,0,0.1,-11,-9.2,-17.6,-23.2,-32.9,8,3.9,15.1,5.7,4.85,3,2.17,1.92,1.41,1.81,8.8,6.63,3.72,-5.98,-2.63,-4.61,-2.62,0.15,0.15,0.12,-9.49091,0.042092,7.2,1.36,0.52,0.81,0.69,9.3,10.06,10.44,10.44,6.6,8.99,6.75,6.76,6.21,-2.8,104,129.51,77,78,19,53,61.14,3.91,20.81,4.89,2.85,1.78,0.03554,0.81556,1413,1811,1378,266,464,163,3224,8540,185,120,5193,343,239,487,-208,-21,148,63,140,13.07,13.07,13.07,0,0,3950,4350,4670,5340,3320,6660,3300,0,0,0,0,54,9,0,-0.01,-0.01,-0.01,-1.27,-1.27,-0.05,-1.42,-1.47,-0.03,-1.82,-1.85,-0.12,-1.43,-1.55,97,32,0.73999,20,11,487,1,0,0,0,0,4310,3988,0,0,20211115,3.6,-11.2,-9.4,-2158.3,-1.4,-22.1,-5.6,9.3,5,5.1,-5,30,12,-271,1,0,0,0,0,0,0,0,1,2,27.1,27.5,69.5,-4.2,-21.7,-21.9,4,67.3,91.1,,22.2,6.1,39.6,5.5,,5.1,25.4,36.8,-10.2,-14.4,-13.3,3.9,55.3,60.3,,-8.3,59.7,30.8,-16.3,,-49,-0.9,7.9,-11.7,-46.5,-164.8,-17.8,72.6,156.7,,-193.7,318.1,38,-8.9,,-49,-1.1,7.9,-11.7,-46.5,-164.7,-17.7,72.6,156.8,,-193.7,318.2,38,-8.9,,4901,136,151,8309,186,163,7956,167,144,6229,143,77,433,467,413,221,2143,1707,1481,1369,1673,1775,2478,2615,33,44,39,31,29,46,60,50,27,46,30,18,-17,38,52,47,77,131,86,53,-50,108,149,136,,0,0,0,
A014570,고려제약,제약 및 바이오,제약,코스닥,7970,877,1100,22,2,0,3.6,-3.4,-10.8,-13.4,-28.8,-27.2,-21.9,-5.2,35.04,41.7,36.26,10.5,13.69,11.6,10.56,8.21,9.5,10.44,8.87,10.46,14.62,11.69,16.39,1.25,1.25,1.2,-0.593,1.60549,14.71,2.22,0.56,1.51,1.24,15.9,11.61,11.86,11.86,14.61,6.79,9.1,9.14,10.34,63.97,533,659.09,17,18,13391,2,22.21,1.88,73.47,2.68,1.37,0.85,0.02002,0.89671,125,709,686,132,54,0,834,701,96,74,6443,671,96,292,85,-91,-24,10,150,1.62,1.62,1.62,0,0,8930,9200,11200,10950,10200,12450,7690,1,0,0,0,64,4,0,-0.01,-0.01,0,-0.17,-0.17,-0.54,-0.39,-0.93,-0.02,-0.9,-0.92,0.01,-5.4,-5.39,79,121,0.52487,-15,-2,561,1,0,0,0,0,6723,7793,0,0,20211115,5.5,-2.5,-19.7,-16.7,-12.4,-25.7,-21.3,-0.3,1.8,1.8,-13.2,146,96,75,1,1,0,1,0,0,1,0,0,4,20.6,7.9,-6.1,6.7,20.4,11.1,17.1,-3.5,8.3,,6.2,-4.6,-1.9,9,,107.5,-5.4,-34,-2.9,223.5,38.3,56.1,-53.4,-32.9,,1.4,-4.7,-58.4,67.2,,57.4,-19.9,40.4,-40.9,89.7,-51.7,317.9,-55,9.2,,27.7,42.3,-34.5,-8.3,,57.4,-20,40.4,-40.9,89.7,-51.7,317.6,-55,9.1,,27.7,42.3,-34.5,-8.2,,554,53,47,520,35,66,555,34,39,668,110,74,427,600,355,673,161,146,174,169,179,171,168,183,23,20,27,32,32,31,13,21,36,6,36,14,18,25,16,15,331,54,330,125,160,227,149,136,,0,0,0,
A014580,태경비케이,철강 및 비철강,광물,코스피,4225,1165,2758,0,0,0,5.1,-6.8,-16.8,-25.6,-38.2,-5.7,-2.2,33.7,23.75,29.6,27.82,4.7,10.31,10.2,5.46,5.01,3.9,6.97,4.38,3.16,2.22,3.65,2.69,0.64,0.64,0.55,0.085714,0.012116,9.43,1.17,0.51,0.77,0.81,19.8,11.65,11.64,11.64,10.99,2.89,6.18,6.16,5.4,22.15,180,204.37,38,59,65,13,59.78,2.37,0,5.21,2.3,1.08,0.02984,1.41926,850,1435,1108,133,785,298,2285,1833,189,100,5204,362,280,543,368,-48,-177,49,100,7.36,7.36,7.36,0,0,5080,5680,6840,4480,4320,7210,4020,1,0,0,0,59,5,-0.03,0.08,0.05,0.06,0.25,0.32,-0.75,0.11,-0.64,-1.81,0.18,-1.63,-2.08,2.16,0.08,44,58,0.54174,-14,0,548,1,0,0,0,0,3598,4199,0,0,20211115,31.8,24.1,131.8,-15.4,119.4,118.4,117.4,1.7,8.3,8.3,242.1,60,38,319,1,1,1,1,1,1,1,1,1,9,-22.1,8,0.2,-12.3,-11.3,-9.6,-5.7,20.9,31.8,,2.6,5.9,4.9,15.5,,45.9,136.8,18.9,-55.7,176.9,671,94.4,105.2,120.2,,32.2,46.6,15.4,-1.6,,-19.3,135.5,-31.6,5.1,12.2,31.9,123.8,88.8,907.2,,480.6,109.6,-17.7,0.6,,-19.3,135.8,-31.6,5.1,12.2,31.9,123.9,88.7,907.1,,480.5,109.5,-17.7,0.6,,2122,74,57,2126,88,39,1864,39,41,1653,108,46,207,141,149,167,455,462,378,401,412,436,457,529,4,24,27,24,32,47,55,54,12,14,14,3,15,32,26,26,42,52,51,10,55,116,95,96,,0,0,0,
A014620,성광벤드,기계,피팅 및 밸브,코스닥,7940,2271,2860,67,2.3,0,5.4,-4.5,-0.5,-11.8,-18.2,-25.1,10.3,-30.4,3.41,11.3,9.91,-3.6,-4.33,-9.82,-2.98,-3.11,-0.8,-1.02,-0.9,6.74,-7.47,6.88,-6.68,1.54,1.54,1.79,-0.168589,-0.761406,-26.9,2.43,0.32,0.61,0.52,-79.4,-50.43,-51.74,-51.74,-57.41,-73.71,-35.64,-35.48,-18.2,77.06,298,632.01,13,13,-32,5,0,1.26,-22.73,1.73,0.56,0.57,0.02113,0.72838,561,4331,2311,1223,64,0,4892,1478,-64,-44,15142,-153,-25,167,337,-44,-33,7,100,7.42,7.42,7.42,0,0,7980,9000,9710,10600,7200,11050,7070,1,0,0,0,72,12,0.05,-0.06,-0.01,0.01,-0.08,-0.07,0.34,-0.15,0.19,0.71,-0.44,0.27,2.53,-2.61,-0.08,367,62,-9.4068,-27,-132,1719,1,0,0,0,0,5786,-2592,0,0,20211111,-47.4,-34,-312.3,257.1,-246.8,-366.1,-310.9,-2.2,-1.2,-1.2,-214.3,64,340,330,0,1,0,1,1,0,1,0,0,4,24.1,-21.8,16.6,19.1,-10.7,-16.1,-25.6,-27.2,-17.9,,12.5,-17.1,0.6,-12.6,,105.9,-214.8,22,148.3,-84.3,-175.4,-114.9,-127.8,11.3,,45.4,70.8,-38,-303,,91.4,-307.5,49.1,174.7,-122.6,-1249.5,-94.5,-132.3,75.4,,19.8,107.8,-267.5,-134.4,,91.4,-306.9,49.1,174.7,-122.6,-1249.2,-94.5,-132.3,75.4,,19.8,107.8,-267.4,-134.4,,1457,-186,-163,1699,-145,-83,2024,70,62,1808,11,-14,-570,-290,217,-49,519,486,499,387,436,361,363,318,25,38,28,-35,-19,-6,-8,-31,3,46,13,-40,-32,3,-4,-10,10,160,46,-141,-113,9,-15,-35,,0,0,0,
A014680,한솔케미칼,IT 장비 및 소재,IT 소재 및 부품,코스피,213000,24144,1133,21,1.9,0.35,-2.3,-15.8,-30.3,-34.5,-19.8,-13.9,10.4,154.8,23.59,35.5,36.63,19.6,26.25,28.51,20.15,21.72,19.6,21.63,13.39,15.01,14.44,57.21,75.44,3.35,3.35,3.07,0.713734,1.93699,59.87,5.85,1.25,3,3.6,15.9,16.32,16.63,16.63,14.14,10.82,12.78,12.77,10.78,-1.22,174,219.31,55,62,68,37,16.26,0.85,91.25,2.67,0.92,0.39,0.02363,1.07106,4130,6709,3836,798,937,584,10839,7201,1890,1451,59187,12810,2297,2557,1608,-2012,218,1186,1800,383.51,383.51,383.51,0,0,305500,325000,265500,247500,193000,372500,193000,0,0,0,0,57,10,-0.07,-0.18,-0.25,-0.34,-0.17,-0.51,-1.47,0.5,-0.97,-1.06,0.38,-0.68,-1.49,1.97,0.48,62,188,0.34183,-57,-30,770,1,0,0,0,0,90265,148260,0,0,20211112,3,4.1,1.3,-50.4,8.4,2.5,-0.3,22,24,23.6,9.7,42,63,422,1,1,1,1,1,1,0,1,0,7,18.7,20.6,11.6,-6.5,13.8,16.2,20.7,25.9,19.3,,-3.3,11.2,5.8,4.9,,91.8,30.7,18.2,18.8,36.6,37.4,48.5,39.4,9.2,,-47.7,94.9,3.2,3.9,,126,23.6,29.8,22.7,41.8,39.1,19.1,43.2,7.7,,-52.3,117.8,2.7,0.8,,126,23.3,29.8,22.7,41.8,39.1,18.7,42.7,7.3,,-52.3,117,2.7,0.8,,5216,792,543,5819,936,705,5443,1112,865,6193,1519,1227,4807,6242,7658,10863,1371,1466,1487,1647,1592,1770,1873,1965,195,352,387,513,268,522,539,560,136,346,296,396,189,412,423,427,1204,3062,2617,3509,1675,3635,3735,3766,,0,0,0,
A014710,사조씨푸드,식음료,식료품,코스피,5150,887,1721,0,0,0,4,-4.6,-7.2,-1.7,-19.7,-12.3,-3.6,-24.4,7.04,12.4,12.84,4.4,7.01,6.93,4.69,3.49,4,3.94,2.66,2.88,3.08,4.64,-4.99,0.5,0.5,0.48,0.038036,-0.203582,4.47,1.5,0.25,0.5,0.42,12.4,10.69,10.65,10.65,13.64,9.99,7.15,7.15,6.86,-30.44,59,97.97,44,48,20,33,0,0,-100,1.13,0,0,0.02213,0.95964,1008,2108,738,292,1677,790,3116,1769,124,83,12239,483,124,219,308,-63,-254,117,0,2.58,2.58,2.58,0,0,5550,5240,6410,5870,5340,7260,4900,1,0,0,0,71,5,0,0.01,0.01,-0.01,-0.06,-0.07,0,0.01,0.01,-0.1,-0.56,-0.66,-0.37,0.05,-0.32,257,68,10.363,20,8,501,1,0,0,0,0,6181,5586,0,0,20211111,21.2,39.7,289.4,-39.4,105.6,318.1,277.9,-5.5,0.8,0.7,150,31,75,191,1,1,1,1,1,0,0,1,0,6,-43.3,-18,5,-12.1,-38.5,-3.1,-28.7,-17.9,-18.2,,-24.1,2.4,-3.3,8.8,,-31.6,68.3,8.9,-43.6,11.3,303,21,75.2,-9,,-35.5,72.9,-26.1,10.5,,-59.8,279.2,-35.1,-144.4,239.3,115,101.2,1665,-67,,-66.9,76.7,-24,-25.8,,-59.8,280,-35.1,-144.4,239.3,115,101.1,1666.1,-67,,-66.9,76.8,-23.9,-25.8,,3782,158,194,3971,172,126,3489,97,-56,2145,108,78,1127,732,-325,453,446,621,521,570,432,443,428,466,-11,33,17,36,23,40,29,32,-108,14,-1,49,16,29,22,16,-630,83,-8,286,95,167,127,94,,0,0,0,
A014790,한라,건설 및 건축자재,중견건설사,코스피,5120,1938,3785,0,0,-2.61,2.9,-6.2,-5.2,-9.9,-7.2,-14.1,-1.5,-4.8,13.48,13,12.73,6.1,5.57,5.56,8.55,14.35,9.8,31.4,8.87,-2,-1.65,-0.78,0.39,0.13,0.13,0.14,0.02227,0.022398,0.76,0.75,0.16,0.52,0.49,4.5,1.55,1.55,1.55,0.99,5.51,2.38,2.38,2.55,-151.29,109,133.27,254,254,15,135,25.9,1.95,183.33,3.33,0,0.89,0.02523,1.00007,10124,3987,7192,1313,5642,1697,14111,14636,815,1252,10533,3253,1152,1901,-971,3972,-2413,1524,100,3.77,3.77,3.77,0,0,5400,5680,5520,5960,5200,7010,4610,0,0,0,0,73,11,0,0.04,0.04,0.2,-0.06,0.14,1.6,-0.01,1.59,3.27,-0.23,3.04,5.89,-1.28,4.61,53,206,0.61955,229,386,24,1,0,0,0,0,16842,24930,0,0,20211028,12.1,-0.8,95.3,-35.5,-26.4,72.7,36,-14.1,23.4,26.8,-11.8,36,38,-2495,1,0,1,0,1,1,1,0,1,6,-4.6,-2.9,-20.8,0.4,20,15.8,0.1,-13.7,-11.8,,9.1,-18.4,2.5,-3.5,,-35.3,-28.6,-59.9,13,42.8,-51,28.8,-36.5,-35.9,,-43.4,62.1,-32,2.7,,136.9,67.8,-126.3,120.5,4296,383.9,27.1,-14.2,40.4,,27.4,-62,-13,233,,122.4,69.6,-124.7,120.5,4296,383.7,27.1,-14.2,44.2,,27.4,-62,-13,242.1,,16415,1495,464,12997,599,-122,13049,677,25,15653,967,1099,1271,-314,64,2827,3651,3447,4103,3875,4228,3452,3539,3417,342,211,291,296,168,272,185,190,92,133,172,349,445,169,147,490,237,342,441,899,1144,435,379,1296,,0,0,0,
